"","...1","...2","mean_growth_rate_diff","median_growth_rate_diff","mean_growth_rate_ratio","median_growth_rate_ratio","mean_birth_rate_diff","median_birth_rate_diff","mean_birth_rate_ratio","median_birth_rate_ratio","growthRate_hdi95_lower","growthRate_hdi95_upper","growthRate_hdi85_lower","growthRate_hdi85_upper","growthRate_hdi75_lower","growthRate_hdi75_upper","birthRate_hdi95_lower","birthRate_hdi95_upper","birthRate_hdi85_lower","birthRate_hdi85_upper","birthRate_hdi75_lower","birthRate_hdi75_upper","dr","minBirthRateESS","n","clock_model","true_birth_rate_diff_weighted"
"449",449,449,-0.062280268661,-0.0647024831904706,0.726565246655742,0.30211946548537,-0.0346218591928479,-0.0491510116638987,2.46730921155701,0.675021007021025,-0.318348738733779,0.208678679438106,-0.232479754379489,0.1250596041237,-0.197361723161513,0.0733226343055737,-0.25105180838616,0.230696405777124,-0.204258092399077,0.132509704299162,-0.180763934602577,0.0817735284134478,0.35,1812.87290284954,10,"strict",0.236615875589803
"450",450,450,0.0819785958478732,0.0820599305276271,2.24713880993034,1.82335428880157,0.0931024391033042,0.0923267528262286,1.88807478662147,1.75341004800206,-0.0220721141401552,0.185996716675734,0.0148790522616813,0.155754443490345,0.0286304533547739,0.138100424728652,-0.00781311987808661,0.194557744727019,0.0223846795018645,0.160837616018214,0.0369837237059978,0.145820845261925,0.35,2968.99849509021,100,"strict",0.236615875589803
"451",451,451,-0.0696406222616568,-0.0663564792890514,-11.7214411893021,0.345115539547463,-0.0340338932966159,-0.0444927128128616,1.08686462222936,0.706649578235333,-0.326227634439786,0.188068807088277,-0.233707126379155,0.109925513121962,-0.193609235516864,0.0683417419116172,-0.244149202135535,0.204024393894233,-0.192054867966783,0.123171607297944,-0.166077474486748,0.0816988290508553,0.35,1752.87355143028,11,"strict",0.236615875589803
"452",452,452,-0.0687349918786583,-0.0687488359659547,1.20162179663968,0.357186632917319,-0.0347235107086998,-0.0458186334814024,1.69942751677423,0.706323142835707,-0.316652094238981,0.182217102317114,-0.225419112361029,0.107135907194058,-0.190029703061688,0.0642202440345324,-0.232623446871886,0.203557534506286,-0.190162833086235,0.11807099685305,-0.170897783137595,0.072261267370675,0.35,1491.88930239949,12,"strict",0.236615875589803
"453",453,453,-0.0699005014519476,-0.0682882951153812,0.835276750250548,0.314034570867736,-0.0392000942750836,-0.0492674194646119,1.03758623609906,0.671165457944978,-0.318368924025192,0.173745657537527,-0.227340980080089,0.0972553580220885,-0.181967336144406,0.0645857571066151,-0.245259783039103,0.19878744434623,-0.191688089584071,0.115101880922565,-0.166593480842433,0.0721549930868355,0.35,959.35818141496,13,"strict",0.236615875589803
"454",454,454,-0.0758962095541819,-0.0795030619878145,0.484385671458024,0.290444336900751,-0.0456098668431568,-0.058590154535551,1.0117092745822,0.653108341172883,-0.346475847240021,0.189270102063461,-0.256926595745046,0.106439171634176,-0.210908520373393,0.0659651011982173,-0.263148651746449,0.209263820363445,-0.212317254847422,0.123008154922865,-0.190414693268817,0.0716293029737367,0.35,1549.70888490966,14,"strict",0.236615875589803
"455",455,455,-0.0737204092299196,-0.0727344745958939,0.506894509159048,0.332151543107191,-0.0412733091542925,-0.0507191177092121,0.954254564443786,0.678076195873545,-0.314725117821709,0.171541476499136,-0.233205035167521,0.0949695784519669,-0.186865253194455,0.0629371439775493,-0.248863899004099,0.192510444410177,-0.193451738320053,0.114230811191444,-0.17612366216326,0.06570783713949,0.35,1163.06682675708,15,"strict",0.236615875589803
"456",456,456,-0.0779786648720917,-0.08125048447302,-0.0029055656642764,0.227191103777189,-0.0490966557156673,-0.0656801201795032,1.10781947334687,0.593355406227962,-0.327073451103853,0.18994839890716,-0.243405091084315,0.109449226558913,-0.211705517094196,0.0577125948789107,-0.253535739920392,0.207654342730212,-0.204762197450134,0.118113951976239,-0.184947540928477,0.0646052201331484,0.35,1148.14192639318,16,"strict",0.236615875589803
"457",457,457,-0.087658314752312,-0.0858573342874581,0.0486575055482863,0.267267875939301,-0.0499728011958625,-0.0619359171112994,0.889138683997019,0.639763520395147,-0.353101721924205,0.164411139558462,-0.251402803041697,0.101148318623916,-0.211630270258316,0.0587450227477632,-0.25792554735969,0.202217731840779,-0.209551760678423,0.11030118621348,-0.188033700038831,0.0638278123423394,0.35,963.613623888906,17,"strict",0.236615875589803
"458",458,458,-0.0854954591112654,-0.0840965702650468,0.0847890357741408,0.296976361380913,-0.0503110007228128,-0.0587403602642392,0.878644938191814,0.644310465000675,-0.330251822163944,0.154223500054028,-0.246232508417589,0.0782699331449238,-0.197028413920798,0.0502526454761071,-0.25249461036765,0.186125754937861,-0.198022231540713,0.101493551241444,-0.176811637126822,0.0564345965640604,0.35,863.123173982332,18,"strict",0.236615875589803
"459",459,459,-0.0831798922584321,-0.0919411528984746,0.768142817199957,0.259872533772399,-0.0539127080580185,-0.0741382288636551,1.03371219323983,0.576923253699193,-0.328635380366641,0.195862086316815,-0.256411825505415,0.103280119019753,-0.218948140058089,0.0571289108608693,-0.262907109598837,0.208923238690895,-0.215236607088303,0.116880572188851,-0.202257146646257,0.0566704073998552,0.35,1580.13167469839,19,"strict",0.236615875589803
"460",460,460,-0.0895305281073976,-0.0882431523537272,0.569569693711332,0.279397068020299,-0.0590393337728599,-0.0691153254939366,0.847624253651809,0.614197684080461,-0.355398716414215,0.158135895446103,-0.263861860738405,0.089495075542799,-0.223294200334314,0.0520419493607369,-0.2701762412391,0.192074486108974,-0.222012711399286,0.100466372773973,-0.196536385397835,0.0579234165230895,0.35,913.828740965299,20,"strict",0.236615875589803
"461",461,461,-0.101167948009285,-0.10230818543062,0.868471049509958,0.166642716505892,-0.0633735506679082,-0.0791428407784478,0.730013271028239,0.532219509004658,-0.331312825047691,0.133723891217981,-0.250468004837978,0.0670470445568042,-0.215278180068079,0.0281330726164709,-0.243344854179424,0.141876142548732,-0.206926103437763,0.0712511939603623,-0.183600134737347,0.0354043591255286,0.35,1469.68180750975,30,"strict",0.236615875589803
"462",462,462,-0.103462229595779,-0.103731277101567,0.343953693398294,0.222121069124298,-0.0672563990332604,-0.0784022148263843,0.776590526566024,0.55554900075948,-0.324436916681689,0.119146672624297,-0.243438018242999,0.067677851028983,-0.21533844713046,0.0277112970495912,-0.23383939029973,0.129476926955151,-0.201414913959696,0.0635467449198574,-0.19042716947047,0.0213282062932892,0.35,1541.46390771029,40,"strict",0.236615875589803
"463",463,463,-0.042860512154435,-0.0485033738280446,1.22457594635276,0.352333820314843,-0.0155926863754335,-0.0294672015669889,3.21727125990982,0.798188837170675,-0.32148957683692,0.276665047326591,-0.231755733506751,0.173202844996244,-0.192866828542575,0.118135078518399,-0.277005896928097,0.273420060688702,-0.20759780779244,0.174467935731998,-0.181463498542961,0.120602969941974,0.35,2634.40378510462,5,"strict",0.236615875589803
"464",464,464,-0.101637069745473,-0.115558231318024,0.788992257794396,0.143317816305331,-0.0667716800458489,-0.0924187008530574,0.822844526003559,0.484703677524783,-0.339941983715013,0.168033082560383,-0.264649541649981,0.0908466140085284,-0.240759186779563,0.0334352555401836,-0.247172979474312,0.178520224529533,-0.211540453992385,0.0967486993219592,-0.207437310653955,0.0330055917371718,0.35,1314.17106983169,50,"strict",0.236615875589803
"465",465,465,-0.0444232762343666,-0.0465656288733642,1.6880650881842,0.398521351750813,-0.0179047491130753,-0.0289673019579523,1.7096514187168,0.797867235316828,-0.313793190595304,0.233891894615584,-0.223109682545664,0.144325645688966,-0.181201835356841,0.0994675915965917,-0.25863434557456,0.241314784584635,-0.197298066301442,0.157211711134868,-0.167897565363914,0.11288446562477,0.35,1943.20480571879,6,"strict",0.236615875589803
"466",466,466,-0.0982746819073812,-0.0983490281654601,0.4504654080953,0.273831036097847,-0.0580391210271126,-0.0696647014566532,0.793499783719078,0.621789446413945,-0.347344773412667,0.149570613845785,-0.264727192145463,0.0977303142207619,-0.218844604302914,0.0748100383926574,-0.239684693871672,0.151552981074891,-0.210804312382453,0.0872063533718715,-0.192283606034995,0.0551516336941406,0.35,1289.484090852,60,"strict",0.236615875589803
"467",467,467,-0.0500314998418853,-0.0506651023996768,0.221404612081243,0.388666677820626,-0.0211658502290201,-0.0324793999644364,1.70274313352044,0.771834333819222,-0.303052180542769,0.208955843302193,-0.216083485137059,0.127950287683952,-0.173201563625451,0.0912078111645402,-0.23462488262468,0.231781300241688,-0.186753480068935,0.141526343127294,-0.162245326788938,0.0978073730505724,0.35,1979.03730814125,7,"strict",0.236615875589803
"468",468,468,-0.038362861042854,-0.0215388896735932,1.34349238858769,0.765069514098378,0.00191467017578271,0.00680519087403844,1.78747006114713,1.04204555840995,-0.327150834738098,0.238669507641697,-0.242441840613225,0.152256114811065,-0.178790580259639,0.128288429977361,-0.208736318372636,0.225375967812249,-0.181303190736613,0.142147764376962,-0.144672063518533,0.12342733086735,0.35,640.107119120055,70,"strict",0.236615875589803
"469",469,469,-0.0492872163658671,-0.0511150963194149,-4.12039380417329,0.390399545872268,-0.0221449304904655,-0.0340190457255697,1.83548766627957,0.758001860848146,-0.305285701519179,0.203540208094022,-0.216672688519477,0.126884367621093,-0.171314692538724,0.0897791866553789,-0.233575947461948,0.227934950581704,-0.185394880801313,0.137941794981823,-0.162483700015488,0.0929786890017425,0.35,2096.73952812434,8,"strict",0.236615875589803
"470",470,470,0.00060201142773032,0.00773042879907314,-1.012043727296,0.589713595771143,0.0264880699414295,0.0300675223235931,6.22662647700793,1.19275346843367,-0.300475311867035,0.300980175441566,-0.219637193409001,0.265973654789743,-0.190051930432082,0.233361572374958,-0.218410723058721,0.288741307858616,-0.194883374974375,0.237208635340256,-0.194764196639922,0.182806951091846,0.35,240.88769753563,80,"strict",0.236615875589803
"471",471,471,-0.0658664575577771,-0.0666455270119853,0.493625563148604,0.359413694869098,-0.0338241081969123,-0.046443211925128,1.43091378627177,0.703581720102007,-0.328122085591897,0.197853454033325,-0.236586479652525,0.118276926335336,-0.201771978678183,0.0697528958650602,-0.247726585663859,0.232620024070742,-0.204433290571048,0.132243017389128,-0.181409078108108,0.0830603564613491,0.35,1547.44440708834,9,"strict",0.236615875589803
"472",472,472,0.0817457592328052,0.0811086549762685,1.59604377589903,1.75363102896889,0.10553867365587,0.102170071190573,2.72441115965864,1.83692306020839,-0.0629464561986618,0.250693537049355,-0.0201836869225404,0.188435787403721,0.00758188985547881,0.157572192561369,-0.0245915111851925,0.251800007458355,0.0137438522258269,0.202833773893382,0.0270275809485366,0.169689827470626,0.35,454.74498625231,90,"strict",0.236615875589803
"473",473,473,-0.0652863936748005,-0.0636032756515988,-2.67824313766761,0.341919990367974,-0.026758096305876,-0.0380452141133768,1.20918184073245,0.729219493597438,-0.310414366745179,0.179944071022165,-0.224335776199092,0.103380584316659,-0.179710920707354,0.06931232331552,-0.227786369801949,0.212495267107446,-0.178324698547488,0.124925904945154,-0.157546606874361,0.0793759977645538,0.36,926.628344605141,10,"strict",0.227024229186607
"474",474,474,0.0802162274243009,0.0806798940238913,12.5814483699525,1.29831149138228,0.0886759836215573,0.0898433840938022,20.6253134107648,2.412022184484,-0.0511790786007229,0.205266297743316,-0.00095618287221075,0.179333344178877,0.0149549325169137,0.165681373574774,-0.0187207290217073,0.198515764300285,0.0140431872962765,0.17089268203935,0.03191732588369,0.163140602527476,0.36,98.6586265328181,100,"strict",0.227024229186607
"475",475,475,-0.0502725543064869,-0.0440291167104121,0.615955196078427,0.245039988505446,-0.00399296838929033,-0.011675111415668,1.13847370917536,0.862113275003235,-0.234230442503879,0.10933138339211,-0.156847056001634,0.068002136628377,-0.124934391793735,0.0453105597106893,-0.132900369374254,0.151817281054236,-0.101491493156348,0.0920680180574213,-0.0911598261458154,0.0592292448201948,0.36,368.867985913168,20,"strict",0.227024229186607
"476",476,476,-0.0597659937691516,-0.0526469251788427,0.240595099767798,0.213418203561507,-0.0095268635791143,-0.0170697141486418,1.03699204026813,0.823199063220884,-0.247788208344771,0.108116703464469,-0.176405568186356,0.0634818310576449,-0.140691341685296,0.0442920209586509,-0.136980697860292,0.138211841848787,-0.114999579420718,0.0806513476777716,-0.103459387742422,0.0536194531128739,0.36,584.911112161808,30,"strict",0.227024229186607
"477",477,477,-0.0526684775136317,-0.0454441913875322,0.454842165868034,0.326916466824453,-0.00784488114536367,-0.0122106964974096,1.01648950894161,0.862071731476268,-0.213195307613484,0.0899509303587167,-0.147389397263115,0.0582405494169764,-0.119545327528518,0.038791760246026,-0.118443861033204,0.121367088820303,-0.0970697217590344,0.0739601422368917,-0.086934493396602,0.0504206741569773,0.36,1352.60503154364,40,"strict",0.227024229186607
"478",478,478,-0.057126509075162,-0.0508318468706917,0.709197012180547,0.290060279088937,-0.0146281894109673,-0.0189761893351886,0.951402779106581,0.802067572993094,-0.218529231539939,0.0921139833663399,-0.158644894852705,0.0567256305977264,-0.12720413339567,0.0402017690119139,-0.126879698230853,0.109814777755829,-0.10350128365357,0.0685515065119735,-0.0929902782734772,0.0460799854144906,0.36,1488.77552204347,50,"strict",0.227024229186607
"479",479,479,-0.0636390782641224,-0.0518022047492227,0.597212676819279,0.273745417572968,-0.0131787794626199,-0.0170731039990474,1.01979760286498,0.851942537177473,-0.283456037891973,0.126319583379802,-0.196162096210505,0.0956697932750579,-0.15599317717785,0.0753821424919754,-0.168568291140549,0.13852701431138,-0.129646891699293,0.0942875252112138,-0.113994365716242,0.0684053636106775,0.36,892.924439401671,60,"strict",0.227024229186607
"480",480,480,-0.040537601800707,-0.0354807484205222,-0.205397280628935,0.391106411054048,0.00261346753228119,-0.00176513794679178,4.41279599513244,0.983573766215616,-0.234178016491803,0.172375539142146,-0.185569833450417,0.103646111841972,-0.150334525204399,0.0751163944320324,-0.137697886140723,0.164003241212348,-0.116730913398964,0.10979736660462,-0.102120884544753,0.0824273646369892,0.36,677.8457132488,70,"strict",0.227024229186607
"481",481,481,0.0826842003157224,0.113954619191202,15.1465250867112,1.13255174824649,0.0919126865576714,0.109648229076256,12.7216239630074,3.29831328067245,-0.148535728239513,0.218588114086935,-0.0100715717748692,0.206124616704523,0.0336043844527906,0.184628571751521,-0.0978993939357107,0.203667596396852,-0.00023818486632323,0.194282738699959,0.038428439757773,0.179531819130935,0.36,217.733850504225,80,"strict",0.227024229186607
"482",482,482,0.0520011137949633,0.0676723177823879,0.80345185010983,0.900095784286662,0.0687822447863663,0.0787569942732227,7.3335145596318,2.14129678290501,-0.14623568746778,0.194420508392591,-0.0694750346042003,0.179728388700958,-0.0217861852083595,0.173949473998119,-0.0962747064004379,0.184688751221929,-0.0341366604305519,0.177115432019693,0.00016106568000601,0.165694475639964,0.36,152.08030996897,90,"strict",0.227024229186607
"483",483,483,-0.0644200890820039,-0.0627131576842738,1.08417997097644,0.338186009606132,-0.0259087119589941,-0.0379183550889667,1.37122442825082,0.733540883035252,-0.314041108465001,0.182087582907945,-0.222379545416139,0.110213672964182,-0.18676969878234,0.0656114486861158,-0.227369204627736,0.221397465759178,-0.177844161502011,0.132222039454173,-0.157390823679438,0.0847996938755728,0.37,1092.53502507395,10,"strict",0.231494132733321
"484",484,484,0.0470157787815763,0.0518511762446684,1.17664761290001,1.8708652326202,0.0633147848679294,0.0660548613502116,3.19082002750464,2.01501583982381,-0.0843324691025798,0.170254599960316,-0.010114704195527,0.143818341198723,-0.00208810818183018,0.106709979247836,-0.0520308309638915,0.165951654891345,0.00917536427832324,0.140470964284424,0.0228442942245961,0.119034916915032,0.37,622.239165890412,100,"strict",0.231494132733321
"485",485,485,-0.059000645919446,-0.0507863751381634,0.500950621436952,0.168102625968918,-0.0107382794541213,-0.0195338567804788,1.08168138483706,0.792712061673267,-0.264300466879678,0.113706619322406,-0.179203961599974,0.0731222697374868,-0.143287333497331,0.048207886704532,-0.146252583352004,0.148493475020849,-0.118755016563773,0.0879942464842691,-0.105290672468283,0.0571057835201131,0.37,768.999985953064,20,"strict",0.231494132733321
"486",486,486,-0.0607170797952084,-0.054338087047221,0.475602649809734,0.193344723862863,-0.0158481063725281,-0.0232258334040575,0.976999213203214,0.75923080140672,-0.243663654448067,0.104834422848512,-0.17175256674473,0.0639175600474482,-0.14089738030583,0.0408243399559595,-0.138509176601249,0.130197341709043,-0.115296838384986,0.0729750459936675,-0.101825171385982,0.0476575895273618,0.37,824.927437480638,30,"strict",0.231494132733321
"487",487,487,-0.0631850608638286,-0.0543339374939534,0.316621967005672,0.214304325535934,-0.018300808082286,-0.0222687360707234,0.924669730721799,0.768875672860277,-0.23790899967294,0.0932300876182223,-0.171333428202998,0.0543757532127393,-0.135256978569263,0.0382963673875833,-0.135765144030647,0.119914036411406,-0.111238235446001,0.0682551887001125,-0.0981530205623736,0.0453711527227689,0.37,930.741117446299,40,"strict",0.231494132733321
"488",488,488,-0.0543055907468639,-0.0468217946217621,0.471140799146995,0.314824135862833,-0.0140540430506385,-0.0166784326540838,0.961082510372302,0.817394826252277,-0.212213947130891,0.0858358216414878,-0.153117574393345,0.0504749155840141,-0.119464569667331,0.0378688163149514,-0.121369280048238,0.102284836956875,-0.100280635353338,0.0621574335321319,-0.0859934293958253,0.0455789920474236,0.37,1438.88938652095,50,"strict",0.231494132733321
"489",489,489,0.0338670737288633,0.0552037887189872,1.71386021377883,1.7438054597509,0.0601703443292869,0.0704420846951683,7.85068699942283,2.02445277656728,-0.167535571255264,0.171494286000726,-0.0857849522838737,0.153395295002821,-0.022496926544203,0.152122976784541,-0.112820335256108,0.190603956375694,-0.0545058799999235,0.1769876064579,-0.0098514212932275,0.164976528174283,0.37,223.324506792164,60,"strict",0.231494132733321
"490",490,490,0.00494313966331124,0.0152023147341137,-13.6302846944575,1.12455996869783,0.0417524240397368,0.0417827669806547,7.04042373494505,1.54468393283949,-0.16299781271122,0.156148345295813,-0.095772572681872,0.124332031155726,-0.0720813844156522,0.095959894911012,-0.0927566197951009,0.167962726635419,-0.0535282367066702,0.138153919309202,-0.031405715222303,0.115739527451179,0.37,474.404054074161,70,"strict",0.231494132733321
"491",491,491,-0.0443126278910888,-0.0315824426611036,0.5581210415021,0.554329302475475,-0.0005482056436651,0.00090151621988448,1.09047105567728,1.00972204133735,-0.215539362932435,0.0940561622758625,-0.144259624892709,0.074724661705249,-0.114474949651095,0.057325673750066,-0.118149065050636,0.112258186632977,-0.0959723074866077,0.0801547090895345,-0.0758459484827018,0.0684446473863039,0.37,1564.31379703233,80,"strict",0.231494132733321
"492",492,492,0.107691775295059,0.118807039950117,15.840609762046,2.20183883269731,0.121704688181634,0.127538391921163,41.3704636434179,6.2273966882799,0.00855957717444668,0.193772885162137,0.0471598763965145,0.174068415593303,0.0672437952374817,0.165431710064593,0.0261086709732986,0.221667826107357,0.0563531958540675,0.186135165127566,0.0766244053499951,0.177082731956739,0.37,328.454793302192,90,"strict",0.231494132733321
"493",493,493,-0.0702106906749928,-0.0679365991970504,0.334479943981016,0.343272895357559,-0.0307976708923765,-0.0418791806651343,1.08909446866615,0.721804908912572,-0.331175935263321,0.180488238844888,-0.229323331111518,0.11295494795541,-0.190468474395865,0.0670582461879618,-0.233543144602343,0.209610137267062,-0.187393870948113,0.121910833551654,-0.160830609273604,0.0822519017306016,0.38,1371.1147577182,10,"strict",0.241939500390552
"494",494,494,0.112910560301792,0.115245440094622,64.5145006765591,4.50272535828307,0.112988624706766,0.112567440609946,7.93315111017934,3.70594473636573,0.0356820360830506,0.184670491068387,0.0571127627078582,0.166016830814888,0.0735962826154246,0.159993811972932,0.0346350223934843,0.191930500880257,0.0537828152236449,0.168495708858184,0.064230449452081,0.156142132837492,0.38,875.975086743165,100,"strict",0.241939500390552
"495",495,495,-0.0551001890173651,-0.0467402876705343,0.813862695589162,0.209062468500579,-0.0141433549234017,-0.0183651155714824,1.07303347808287,0.802998640716698,-0.25237027538763,0.130943829265334,-0.174224584643787,0.0745454099044477,-0.136978065403435,0.0499018801419408,-0.157868289598858,0.16021571068181,-0.119016004888887,0.0949302423243262,-0.102191680880544,0.0629585960785807,0.38,117.403261023739,20,"strict",0.241939500390552
"496",496,496,-0.0738303791933373,-0.0641106714723557,0.364646548385066,0.0675967167395317,-0.0243026228841876,-0.0309120030793085,0.938983624422241,0.716828976111864,-0.293207641734925,0.123206047160966,-0.206035486691564,0.0781717722656103,-0.1638863357678,0.054610937214194,-0.170544456133381,0.139310368895364,-0.136922369881227,0.0820578260414726,-0.120047789900402,0.0536245869733551,0.38,891.600336396357,30,"strict",0.241939500390552
"497",497,497,-0.0722798486904694,-0.0649709224520546,0.233568831752978,0.105303718051565,-0.0254505326660932,-0.0329145441565341,0.952567983009738,0.70374486425283,-0.269201219661281,0.111759767288979,-0.196524112706007,0.0702770599145104,-0.162067069561088,0.0469058392786362,-0.165479476388655,0.133395336622602,-0.13797449979892,0.0776632673823551,-0.115877773406616,0.0537162977400347,0.38,721.801155466728,40,"strict",0.241939500390552
"498",498,498,-0.062600282525428,-0.0531709099555936,0.352076522905256,0.257438808932525,-0.0150814944673529,-0.019502429265342,1.02663107578683,0.810007435962161,-0.261041996241127,0.102379834373744,-0.175815018863599,0.0718720344290451,-0.14341410585371,0.0503656855772891,-0.142661922671329,0.122419918195674,-0.114086346103542,0.0793441705532139,-0.0977632602161827,0.0583522234739074,0.38,919.86937187157,50,"strict",0.241939500390552
"499",499,499,-0.0687942590841184,-0.0583201435068896,0.435332333464271,0.272107597911988,-0.0174512775942262,-0.0224090270326532,0.94705648398683,0.801640035989358,-0.274460176684889,0.110918099160685,-0.1998541325654,0.0784358263167576,-0.160710959584151,0.0610805033644904,-0.148832821998684,0.127585065662222,-0.125870844353494,0.0797806500317581,-0.111833566551125,0.0552848631586041,0.38,1300.47973653727,60,"strict",0.241939500390552
"500",500,500,0.120820267546575,0.128308322210033,6.68784885796738,2.19863276866402,0.134539869346499,0.139802297660071,28.8097114053801,8.9193312981251,0.0246318396966869,0.209692055157737,0.0776259866961889,0.183523311253098,0.0931004063158394,0.169746858500742,0.0360590273833092,0.228951149844465,0.0786546008423167,0.199716739555348,0.0971517249559117,0.186193823639094,0.38,259.792100139883,70,"strict",0.241939500390552
"501",501,501,0.0127390961929204,0.0318154351696638,-14.6817769217939,1.31658312954352,0.0318678633131288,0.0415574365344137,2.85308371792005,1.51464296008268,-0.167321885981092,0.169824289983844,-0.109981726451477,0.140044316194436,-0.0769452595986218,0.125545058669317,-0.115118300187212,0.155886122926271,-0.0890335341257795,0.124300286748912,-0.0512341487046502,0.121356853502545,0.38,480.346316589492,80,"strict",0.241939500390552
"502",502,502,0.1175705402042,0.122413098087928,18.3651379092538,4.45395733892201,0.124904988003582,0.12922178486979,33.9402866975026,8.84392682952744,0.0344944082822346,0.181302334305214,0.0747045554386168,0.17024069114888,0.0918513525938771,0.160480017076191,0.0373014889653255,0.194062481854606,0.0743053083426376,0.180062082862296,0.091941543235805,0.169963361723807,0.38,290.93498512664,90,"strict",0.241939500390552
"503",503,503,-0.0457884021833107,-0.0530028460727804,0.525252695041526,0.348119780216509,-0.0111729809028127,-0.0292601733110345,1.63868584927138,0.77960574167559,-0.294593818497496,0.225900289700851,-0.216461265227008,0.142573885695328,-0.178654278707879,0.0974696733688063,-0.238282484042837,0.257016539813308,-0.182925472741525,0.162619347913577,-0.161805768025344,0.107867383972655,0.39,941.115955259008,10,"strict",0.225184815489849
"504",504,504,0.0719553094668206,0.073643826439683,9.82211251357767,2.57626258819168,0.0864685114056445,0.0867162740077204,4.78401406668395,2.62615629928486,-0.0112071399609357,0.162170874042709,0.0193690548708324,0.13607225573132,0.031938391728611,0.123015957176897,0.0124751378892728,0.169548832586875,0.0384827447885089,0.143527292089449,0.0449531880342844,0.127298895967313,0.39,724.596246594409,100,"strict",0.225184815489849
"505",505,505,-0.0502628358724527,-0.0417005564711378,0.489365780129442,0.224453368347228,-0.00474531090030328,-0.0115216662221513,1.27207426007572,0.864020421626595,-0.245052409126182,0.12852251551904,-0.161911994569536,0.0817746128185015,-0.127693287175847,0.0560763788991882,-0.146726481528898,0.157404657574369,-0.109704961507443,0.099926933281754,-0.0945207783274033,0.0693414686726487,0.39,547.678969066041,20,"strict",0.225184815489849
"506",506,506,-0.0427054401620254,-0.0346153237862249,0.689773015461179,0.410504662114275,0.00321830665107579,-0.00190556775776179,1.29324455671763,0.980088641085393,-0.233208513682159,0.128562917609128,-0.159644298905031,0.0886990371567467,-0.123638412362558,0.0697923222226969,-0.145825815047623,0.166559238450857,-0.11478184492441,0.110184606953134,-0.0983268395212257,0.0824027710866339,0.39,773.803095282024,30,"strict",0.225184815489849
"507",507,507,-0.0420136790370622,-0.0392176982878934,2.69181547781037,0.326398322938895,-0.0004910585315269,-0.00983846412602105,1.52607880791173,0.892292076512891,-0.232595798437104,0.138852240132046,-0.156770652856583,0.101386180721209,-0.128555848879755,0.0748365882898934,-0.142273203792436,0.163765714671047,-0.11407066640769,0.110147722042599,-0.102361075048884,0.081037254405669,0.39,694.360746768382,40,"strict",0.225184815489849
"508",508,508,-0.0527213335343114,-0.0461182551009788,0.659401211753736,0.257374112513957,-0.011106465007221,-0.0166773824981153,1.04072207172931,0.826127932169147,-0.234273556857391,0.102941345607314,-0.163575520816703,0.0694183701178516,-0.12942234581747,0.0539347577711071,-0.137699994744519,0.123068340186088,-0.110771952622648,0.0817995433141576,-0.100829296797718,0.0560290350268309,0.39,894.032484482388,50,"strict",0.225184815489849
"509",509,509,-0.0114890198180225,0.00543444285074607,1.33914440945981,1.07421852506592,0.0243554196484488,0.0314232476568519,1.56595435046382,1.40697315016389,-0.177169898137653,0.12594967091613,-0.119622185275819,0.0913499115452786,-0.0823936603639272,0.0828995468112218,-0.117410623052206,0.14877116304245,-0.088935798573096,0.11230477508576,-0.0679105745974995,0.0986669336300016,0.39,1147.03413997518,60,"strict",0.225184815489849
"510",510,510,0.0393580348932621,0.0531859230839978,2.28348174956362,2.01345198979038,0.0699820108451821,0.0771498300396134,4.88461990846534,2.22236350188259,-0.136956172830781,0.172258573782866,-0.0416909349121371,0.14844929195263,-0.00969759844079249,0.126206685722792,-0.10098810301769,0.184374462390239,-0.015021906186143,0.171432447473779,0.0184250288322543,0.150226607507879,0.39,474.511130092384,70,"strict",0.225184815489849
"511",511,511,0.0849131708498983,0.0970402112797725,6.30496233059423,2.37926471512353,0.0972646502121728,0.103371912556095,14.7915180589444,3.27148487738943,-0.063776612423978,0.194836843232396,0.0194548081013857,0.167329484975135,0.0415440153223812,0.15284284708306,-0.0268540692976275,0.203282864378572,0.0373270567665182,0.173050223554973,0.0546097755794297,0.158740187270811,0.39,346.79665353343,80,"strict",0.225184815489849
"512",512,512,0.121787035857238,0.123504420420151,-14.1450397777313,2.24954309913125,0.135844489172239,0.13570499317439,158.046258288048,11.2372076285819,0.055218336055662,0.181304742882152,0.083293753382046,0.164961128115211,0.0950423947353792,0.156853162555146,0.0614972808201779,0.206329048498689,0.0894259033095069,0.186677525691975,0.0980877549901616,0.171346067604773,0.39,551.289943174421,90,"strict",0.225184815489849
"513",513,513,-0.0653328121832108,-0.0679867615619513,1.78524981584322,0.350063228153386,-0.0350588991817377,-0.0493878322631898,1.75700385318493,0.687638044873549,-0.316834464800444,0.199031431951999,-0.229057734532246,0.120383227556178,-0.19485478925732,0.0742274177777431,-0.247180807162569,0.220751254104123,-0.205698891366167,0.124729616249868,-0.176120085772347,0.0850623743149838,0.4,1985.34170095716,10,"strict",0.210297102403286
"514",514,514,0.0506747572770214,0.0712669611770907,4.33400957465067,1.58667848599381,0.0707516538512391,0.0861811838171795,2.32866518314595,1.65131835339645,-0.218978879295953,0.272836511909137,-0.120937422511891,0.236198202134911,-0.0529468117199577,0.217557366058434,-0.167855281428649,0.250551255807561,-0.0868411682078896,0.221093735706531,-0.0222581556777497,0.205291829061548,0.4,453.915676721531,100,"strict",0.210297102403286
