edgeAssociated	mean_growth_rate	simulation
TRUE	0.004499547881630988	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s32302_diversified_m1_n100
FALSE	0.0034017952324448693	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s37624_diversified_m1_n100
TRUE	0.004726799123205577	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s37624_diversified_m1_n100
FALSE	0.0033525618721023886	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s61434_diversified_m1_n100
TRUE	0.004468960583944007	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s61434_diversified_m1_n100
FALSE	0.003379927983674325	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s15112_diversified_m1_n100
TRUE	0.004696727833203052	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s15112_diversified_m1_n100
FALSE	0.003355916823021114	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s26999_diversified_m1_n100
TRUE	0.004522247391404705	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s26999_diversified_m1_n100
FALSE	0.003347325689935292	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s37299_diversified_m1_n100
TRUE	0.004679954025413486	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s37299_diversified_m1_n100
FALSE	0.0033976285289606663	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s58929_diversified_m1_n100
TRUE	0.004908972076172325	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s58929_diversified_m1_n100
FALSE	0.003364918766660831	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s80061_diversified_m1_n100
TRUE	0.004649571855530072	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s80061_diversified_m1_n100
FALSE	0.0033835376637928595	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s88154_diversified_m1_n100
TRUE	0.0046684994512342605	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s88154_diversified_m1_n100
FALSE	0.003352868610875173	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s65477_diversified_m1_n100
TRUE	0.004766929034449744	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s65477_diversified_m1_n100
FALSE	0.003394119456746331	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s80150_diversified_m1_n100
TRUE	0.0046449550317132346	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s80150_diversified_m1_n100
FALSE	0.003343846237861641	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s95375_diversified_m1_n100
TRUE	0.004678340217591988	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s95375_diversified_m1_n100
FALSE	0.003376027974788482	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s65779_diversified_m1_n100
TRUE	0.00463444666136631	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s65779_diversified_m1_n100
FALSE	0.0033850440238283167	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s68616_diversified_m1_n100
TRUE	0.00464354984769042	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s68616_diversified_m1_n100
FALSE	0.003370434431388783	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s91991_diversified_m1_n100
TRUE	0.004523906369707124	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s91991_diversified_m1_n100
FALSE	0.004170330771324849	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s20848_diversified_m1_n100
TRUE	0.0049291723801646705	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s20848_diversified_m1_n100
FALSE	0.003870396789606458	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s27521_diversified_m1_n100
TRUE	0.004871086763862618	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s27521_diversified_m1_n100
FALSE	0.004179688333946244	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s65294_diversified_m1_n100
TRUE	0.0050371843982147625	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s65294_diversified_m1_n100
FALSE	0.0038611453542350496	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s71410_diversified_m1_n100
TRUE	0.00508543800928609	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s71410_diversified_m1_n100
FALSE	0.004055230011141826	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s8130_diversified_m1_n100
TRUE	0.004690982633806069	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s8130_diversified_m1_n100
FALSE	0.0038117723933008447	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s9115_diversified_m1_n100
TRUE	0.004729976399157249	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s9115_diversified_m1_n100
FALSE	0.0038140721230945857	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s92288_diversified_m1_n100
TRUE	0.004754937911602569	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s92288_diversified_m1_n100
FALSE	0.003823472179767972	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s1625_diversified_m1_n100
TRUE	0.005112202703113487	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s1625_diversified_m1_n100
FALSE	0.003795106926019479	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s34485_diversified_m1_n100
TRUE	0.004673811355409165	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s34485_diversified_m1_n100
FALSE	0.003891512493369245	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s57657_diversified_m1_n100
TRUE	0.005030055786345094	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s57657_diversified_m1_n100
FALSE	0.00406865939192118	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s6307_diversified_m1_n100
TRUE	0.004701473876934187	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s6307_diversified_m1_n100
FALSE	0.004081874733751467	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s18011_diversified_m1_n100
TRUE	0.00473901105789059	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s18011_diversified_m1_n100
FALSE	0.003878993186391802	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s30443_diversified_m1_n100
TRUE	0.00479810824934988	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s30443_diversified_m1_n100
FALSE	0.003811472744559693	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s57390_diversified_m1_n100
TRUE	0.004930271879260056	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s57390_diversified_m1_n100
FALSE	0.0038519643118121007	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s77935_diversified_m1_n100
TRUE	0.005388151096912627	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s77935_diversified_m1_n100
FALSE	0.0038445317296121476	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s19218_diversified_m1_n100
TRUE	0.004823981077210929	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s19218_diversified_m1_n100
FALSE	0.0038713478393485805	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s21145_diversified_m1_n100
TRUE	0.004965492656612704	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s21145_diversified_m1_n100
FALSE	0.0038495796714154303	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s59255_diversified_m1_n100
TRUE	0.005103793238839179	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s59255_diversified_m1_n100
FALSE	0.004042293563929705	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s95189_diversified_m1_n100
TRUE	0.00470410545102941	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s95189_diversified_m1_n100
FALSE	0.0041424066107142825	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s15346_diversified_m1_n100
TRUE	0.0050739216294729194	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s15346_diversified_m1_n100
FALSE	0.003866579410516157	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s27240_diversified_m1_n100
TRUE	0.004759293185201312	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s27240_diversified_m1_n100
FALSE	0.0038444892109214873	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s59050_diversified_m1_n100
TRUE	0.005321904314226364	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s59050_diversified_m1_n100
FALSE	0.0038098152806769247	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s72448_diversified_m1_n100
TRUE	0.00501453427733679	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s72448_diversified_m1_n100
FALSE	0.004127176546434131	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s70790_diversified_m1_n100
TRUE	0.005035825046359892	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s70790_diversified_m1_n100
FALSE	0.003853196170325595	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s74637_diversified_m1_n100
TRUE	0.005159004371097442	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s74637_diversified_m1_n100
FALSE	0.003842719036707237	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s78600_diversified_m1_n100
TRUE	0.004950788419103513	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s78600_diversified_m1_n100
FALSE	0.0038519252019085875	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s93323_diversified_m1_n100
TRUE	0.004841347996299005	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s93323_diversified_m1_n100
FALSE	0.004085203153485345	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s12984_diversified_m1_n100
TRUE	0.004723965406992434	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s12984_diversified_m1_n100
FALSE	0.0038632607654347628	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s15517_diversified_m1_n100
TRUE	0.004784524585587886	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s15517_diversified_m1_n100
FALSE	0.003818009288534436	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s27521_diversified_m1_n100
TRUE	0.004675612188450238	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s27521_diversified_m1_n100
FALSE	0.0038329824072767344	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s8856_diversified_m1_n100
TRUE	0.004784890226741628	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s8856_diversified_m1_n100
FALSE	0.004177780095909392	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s22269_diversified_m1_n100
TRUE	0.004989715708371906	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s22269_diversified_m1_n100
FALSE	0.003866390326953211	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s49979_diversified_m1_n100
TRUE	0.005010903867752299	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s49979_diversified_m1_n100
FALSE	0.0038112726254195413	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s52540_diversified_m1_n100
TRUE	0.00476423212128757	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s52540_diversified_m1_n100
FALSE	0.003828879742016259	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s97992_diversified_m1_n100
TRUE	0.0051803980735639485	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i8_s97992_diversified_m1_n100
FALSE	4.4661066095018326e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s17803_diversified_m1_n100
TRUE	0.003540304415683517	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s17803_diversified_m1_n100
FALSE	1.0446500588655738e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s31491_diversified_m1_n100
TRUE	0.003755076765218083	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s31491_diversified_m1_n100
FALSE	1.0677407303396748e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s48867_diversified_m1_n100
TRUE	0.003668820699382065	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s48867_diversified_m1_n100
FALSE	4.543086434830598e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s49939_diversified_m1_n100
TRUE	0.0038751967517412678	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s49939_diversified_m1_n100
FALSE	1.0458542230648308e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s53699_diversified_m1_n100
TRUE	0.0036680540959902904	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s53699_diversified_m1_n100
FALSE	1.0781375589024439e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s56527_diversified_m1_n100
TRUE	0.003641771053013742	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s56527_diversified_m1_n100
FALSE	4.5700156310169365e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s7021_diversified_m1_n100
TRUE	0.003553479623650864	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s7021_diversified_m1_n100
FALSE	4.3616904973066325e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s47298_diversified_m1_n100
TRUE	0.003527874288824336	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s47298_diversified_m1_n100
FALSE	9.690235575942718e-5	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s48057_diversified_m1_n100
TRUE	0.0037076685746168484	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s48057_diversified_m1_n100
FALSE	1.0757735639285418e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s79258_diversified_m1_n100
TRUE	0.0037416963500503217	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s79258_diversified_m1_n100
FALSE	1.0585566578740769e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s84933_diversified_m1_n100
TRUE	0.003846159700522241	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s84933_diversified_m1_n100
FALSE	4.6629991257587965e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s11982_diversified_m1_n100
TRUE	0.00367761597220027	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s11982_diversified_m1_n100
FALSE	1.0390431271731092e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s12222_diversified_m1_n100
TRUE	0.0037274422872177575	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s12222_diversified_m1_n100
FALSE	1.0424476267117403e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s73938_diversified_m1_n100
TRUE	0.0037362781601776437	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s73938_diversified_m1_n100
FALSE	1.0451465032201344e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s94367_diversified_m1_n100
TRUE	0.003610941355744219	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s94367_diversified_m1_n100
FALSE	1.0173386565810634e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s28366_diversified_m1_n100
TRUE	0.0036142458308662936	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s28366_diversified_m1_n100
FALSE	1.0785231310409584e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s36906_diversified_m1_n100
TRUE	0.0037516904075860164	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s36906_diversified_m1_n100
FALSE	1.0029014081206649e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s82274_diversified_m1_n100
TRUE	0.003572890635584927	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s82274_diversified_m1_n100
FALSE	4.4890527241284715e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s94984_diversified_m1_n100
TRUE	0.0035377262667906435	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s94984_diversified_m1_n100
FALSE	1.0265325754339264e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s19959_diversified_m1_n100
TRUE	0.0036188659171918565	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s19959_diversified_m1_n100
FALSE	9.99853634839229e-5	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s46784_diversified_m1_n100
TRUE	0.003589474049336418	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s46784_diversified_m1_n100
FALSE	4.179105924169626e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s53759_diversified_m1_n100
TRUE	0.003477233251866001	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s53759_diversified_m1_n100
FALSE	1.0351844846915372e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s71448_diversified_m1_n100
TRUE	0.003882555722446362	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s71448_diversified_m1_n100
FALSE	1.060972100948761e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s49427_diversified_m1_n100
TRUE	0.0035465408559359783	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s49427_diversified_m1_n100
FALSE	1.0736953502404608e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s59393_diversified_m1_n100
TRUE	0.004026041386355339	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s59393_diversified_m1_n100
FALSE	4.41334186677058e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s6256_diversified_m1_n100
TRUE	0.003603218905575156	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s6256_diversified_m1_n100
FALSE	1.0442055114438475e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s8840_diversified_m1_n100
TRUE	0.0037334116480975017	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s8840_diversified_m1_n100
FALSE	1.0149954430328168e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s26199_diversified_m1_n100
TRUE	0.003659400392310958	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s26199_diversified_m1_n100
FALSE	1.0097992073584646e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s81393_diversified_m1_n100
TRUE	0.003514602577620988	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s81393_diversified_m1_n100
FALSE	1.0672664113732073e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s89721_diversified_m1_n100
TRUE	0.003657344722628254	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s89721_diversified_m1_n100
FALSE	4.578716114860604e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s91575_diversified_m1_n100
TRUE	0.0036604951577525286	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s91575_diversified_m1_n100
FALSE	1.0907974864732125e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s25186_diversified_m1_n100
TRUE	0.0036211928523289328	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s25186_diversified_m1_n100
FALSE	4.135431245291638e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s44398_diversified_m1_n100
TRUE	0.0035727748422487754	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s44398_diversified_m1_n100
FALSE	1.0706288616051155e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s49085_diversified_m1_n100
TRUE	0.0036596339117503864	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s49085_diversified_m1_n100
FALSE	1.0276318658661007e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s66202_diversified_m1_n100
TRUE	0.003711575769862375	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s66202_diversified_m1_n100
FALSE	0.001030982143258611	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i1_s10409_diversified_m1_n100
TRUE	0.0037889067866208733	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i1_s10409_diversified_m1_n100
FALSE	0.001036181938252493	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i1_s18812_diversified_m1_n100
TRUE	0.0038036727889713207	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i1_s18812_diversified_m1_n100
FALSE	0.001025207032979258	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i1_s91485_diversified_m1_n100
TRUE	0.0037990818323826205	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i1_s91485_diversified_m1_n100
FALSE	0.0010564564436523008	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i2_s2218_diversified_m1_n100
TRUE	0.0037444485512573276	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i2_s2218_diversified_m1_n100
FALSE	0.0010450878898614537	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i3_s17997_diversified_m1_n100
TRUE	0.003836559838788786	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i3_s17997_diversified_m1_n100
FALSE	0.0010313124322938294	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i4_s82983_diversified_m1_n100
TRUE	0.003760121895123126	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i4_s82983_diversified_m1_n100
FALSE	0.0010495994857069103	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i5_s44208_diversified_m1_n100
TRUE	0.0038318800663611637	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i5_s44208_diversified_m1_n100
FALSE	0.0010413920515130542	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i6_s41_diversified_m1_n100
TRUE	0.003769301065387616	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i6_s41_diversified_m1_n100
FALSE	0.0010562556276189035	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i7_s2164_diversified_m1_n100
TRUE	0.0038527371287880264	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i7_s2164_diversified_m1_n100
FALSE	0.0010435188436403817	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i8_s37703_diversified_m1_n100
TRUE	0.0038270235427164635	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i8_s37703_diversified_m1_n100
FALSE	0.001025530472310294	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s11652_diversified_m1_n100
TRUE	0.0037692150019999365	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s11652_diversified_m1_n100
FALSE	0.001034604053873892	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s15745_diversified_m1_n100
TRUE	0.0035799305093178425	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s15745_diversified_m1_n100
FALSE	0.0010387259167178016	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s4522_diversified_m1_n100
TRUE	0.003788007327700203	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s4522_diversified_m1_n100
FALSE	0.0010595534565773612	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s8001_diversified_m1_n100
TRUE	0.0037658367113585513	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s8001_diversified_m1_n100
FALSE	0.0025344131999230934	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s81831_diversified_m1_n100
TRUE	0.004062514699563646	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s81831_diversified_m1_n100
FALSE	0.001044388718998611	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s81842_diversified_m1_n100
TRUE	0.0036099687118581513	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s81842_diversified_m1_n100
FALSE	0.0010338392223527663	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s82181_diversified_m1_n100
TRUE	0.0035737762927476667	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s82181_diversified_m1_n100
